GO term 1	GO term 2	simRel	Lin	Res	Jiang
GO:0003155	GO:0075200	0.08	0.09	0.93	0.05
GO:0003155	GO:0085000	0.08	0.09	0.91	0.05
GO:0003155	GO:2000174	0.08	0.10	0.95	0.05
GO:0003155	GO:2000545	0.08	0.10	0.95	0.05
GO:0003155	GO:2000624	0.08	0.10	0.95	0.05
GO:0003155	GO:2000684	0.08	0.10	0.95	0.05
GO:0005010	GO:0043777	0.08	0.10	0.79	0.06
GO:0005010	GO:0047177	0.08	0.10	0.79	0.06
GO:0005010	GO:0047531	0.08	0.10	0.79	0.06
GO:0005010	GO:0050439	0.08	0.10	0.79	0.06
GO:0005764	GO:0031361	0.08	0.12	0.47	0.13
GO:0005765	GO:0019773	0.08	0.12	0.47	0.13
GO:0006051	GO:0032446	0.08	0.13	0.46	0.14
GO:0005819	GO:0031361	0.08	0.12	0.47	0.13
GO:0006172	GO:0033537	0.08	0.09	0.74	0.06
GO:0006172	GO:0042077	0.08	0.10	0.77	0.06
GO:0007360	GO:0038031	0.08	0.10	0.95	0.05
GO:0007360	GO:0044064	0.08	0.09	0.93	0.05
GO:0007360	GO:0048349	0.08	0.10	0.95	0.05
GO:0007360	GO:0052100	0.08	0.09	0.91	0.05
GO:0007360	GO:0052204	0.08	0.09	0.91	0.05
GO:0007360	GO:0075109	0.08	0.10	0.95	0.05
GO:0007360	GO:0075200	0.08	0.09	0.93	0.05
GO:0007360	GO:0085000	0.08	0.09	0.91	0.05
GO:0007360	GO:2000174	0.08	0.10	0.95	0.05
GO:0007360	GO:2000545	0.08	0.10	0.95	0.05
GO:0007360	GO:2000684	0.08	0.10	0.95	0.05
GO:0009718	GO:0033323	0.08	0.10	0.77	0.07
GO:0009718	GO:0033537	0.08	0.09	0.74	0.07
GO:0009718	GO:0042077	0.08	0.10	0.77	0.07
GO:0010491	GO:0043777	0.08	0.10	0.79	0.06
GO:0010491	GO:0047177	0.08	0.10	0.79	0.06
GO:0010491	GO:0047531	0.08	0.10	0.79	0.06
GO:0010491	GO:0050439	0.08	0.10	0.79	0.06
GO:0016281	GO:0032170	0.08	0.10	0.78	0.07
GO:0018185	GO:0043247	0.08	0.10	0.75	0.07
GO:0019773	GO:0031361	0.08	0.12	0.47	0.12
GO:0018888	GO:0042846	0.08	0.10	0.84	0.06
GO:0018424	GO:0043247	0.08	0.10	0.75	0.07
GO:0030507	GO:0032559	0.08	0.13	0.44	0.14
GO:0032446	GO:0033013	0.08	0.14	0.38	0.17
GO:0033013	GO:0033323	0.08	0.10	0.63	0.08
GO:0035175	GO:0043777	0.08	0.10	0.79	0.06
GO:0035175	GO:0047177	0.08	0.10	0.79	0.06
GO:0035175	GO:0047531	0.08	0.10	0.79	0.06
GO:0035175	GO:0050439	0.08	0.10	0.79	0.06
GO:0038031	GO:0039510	0.08	0.09	0.93	0.05
GO:0038031	GO:0044064	0.08	0.09	0.93	0.05
GO:0038031	GO:0048349	0.08	0.10	0.95	0.05
GO:0038031	GO:0052100	0.08	0.09	0.91	0.05
GO:0038031	GO:0052204	0.08	0.09	0.91	0.05
GO:0038031	GO:0061126	0.08	0.09	0.93	0.05
GO:0038031	GO:0061235	0.08	0.10	0.95	0.05
GO:0038031	GO:0075109	0.08	0.10	0.95	0.05
GO:0038031	GO:0075200	0.08	0.09	0.93	0.05
GO:0038031	GO:0085000	0.08	0.09	0.91	0.05
GO:0038031	GO:2000174	0.08	0.10	0.95	0.05
GO:0038031	GO:2000545	0.08	0.10	0.95	0.05
GO:0038031	GO:2000624	0.08	0.10	0.95	0.05
GO:0038031	GO:2000684	0.08	0.10	0.95	0.05
GO:0042429	GO:0043247	0.08	0.10	0.65	0.08
GO:0039510	GO:0048349	0.08	0.09	0.93	0.05
GO:0039510	GO:0061126	0.08	0.09	0.93	0.05
GO:0039510	GO:0061235	0.08	0.09	0.93	0.05
GO:0039510	GO:0075200	0.08	0.09	0.93	0.05
GO:0039510	GO:2000174	0.08	0.09	0.93	0.05
GO:0039510	GO:2000545	0.08	0.09	0.93	0.05
GO:0039510	GO:2000684	0.08	0.09	0.93	0.05
GO:0042077	GO:0043247	0.08	0.10	0.75	0.07
GO:0042077	GO:0052704	0.08	0.09	0.77	0.06
GO:0043761	GO:0047259	0.08	0.10	0.79	0.06
GO:0043761	GO:0047704	0.08	0.09	0.79	0.06
GO:0043761	GO:0050635	0.08	0.09	0.79	0.06
GO:0043761	GO:0050642	0.08	0.09	0.79	0.06
GO:0043247	GO:0052704	0.08	0.11	0.65	0.08
GO:0043777	GO:0047259	0.08	0.10	0.79	0.06
GO:0043777	GO:0047700	0.08	0.09	0.79	0.06
GO:0043777	GO:0047704	0.08	0.09	0.79	0.06
GO:0043777	GO:0050635	0.08	0.09	0.79	0.06
GO:0043777	GO:0050642	0.08	0.09	0.79	0.06
GO:0044064	GO:0061126	0.08	0.09	0.93	0.05
GO:0044064	GO:0061235	0.08	0.09	0.93	0.05
GO:0044064	GO:0075200	0.08	0.09	0.93	0.05
GO:0044064	GO:2000545	0.08	0.09	0.93	0.05
GO:0044064	GO:2000624	0.08	0.09	0.93	0.05
GO:0044064	GO:2000684	0.08	0.09	0.93	0.05
GO:0047177	GO:0047259	0.08	0.10	0.79	0.06
GO:0047177	GO:0047700	0.08	0.09	0.79	0.06
GO:0047177	GO:0047704	0.08	0.09	0.79	0.06
GO:0047259	GO:0047531	0.08	0.10	0.79	0.06
GO:0047259	GO:0050439	0.08	0.10	0.79	0.06
GO:0047700	GO:0050439	0.08	0.09	0.79	0.06
GO:0047704	GO:0050439	0.08	0.09	0.79	0.06
GO:0047531	GO:0047700	0.08	0.09	0.79	0.06
GO:0047531	GO:0047704	0.08	0.09	0.79	0.06
GO:0047531	GO:0050635	0.08	0.09	0.79	0.06
GO:0047531	GO:0050642	0.08	0.09	0.79	0.06
GO:0050439	GO:0050635	0.08	0.09	0.79	0.06
GO:0050439	GO:0050642	0.08	0.09	0.79	0.06
GO:0048349	GO:0052100	0.08	0.09	0.91	0.05
GO:0048349	GO:0052204	0.08	0.09	0.91	0.05
GO:0048349	GO:0061126	0.08	0.09	0.93	0.05
GO:0048349	GO:0075109	0.08	0.10	0.95	0.05
GO:0048349	GO:0085000	0.08	0.09	0.91	0.05
GO:0048349	GO:2000545	0.08	0.10	0.95	0.05
GO:0048349	GO:2000624	0.08	0.10	0.95	0.05
GO:0048349	GO:2000684	0.08	0.10	0.95	0.05
GO:0052204	GO:0061126	0.08	0.09	0.91	0.05
GO:0052204	GO:0061235	0.08	0.09	0.91	0.05
GO:0052204	GO:0075200	0.08	0.09	0.91	0.05
GO:0052204	GO:2000174	0.08	0.09	0.91	0.05
GO:0052204	GO:2000545	0.08	0.09	0.91	0.05
GO:0052204	GO:2000624	0.08	0.09	0.91	0.05
GO:0052204	GO:2000684	0.08	0.09	0.91	0.05
GO:0052100	GO:0061126	0.08	0.09	0.91	0.05
GO:0052100	GO:0061235	0.08	0.09	0.91	0.05
GO:0052100	GO:0075200	0.08	0.09	0.91	0.05
GO:0052100	GO:2000174	0.08	0.09	0.91	0.05
GO:0052100	GO:2000545	0.08	0.09	0.91	0.05
GO:0052100	GO:2000624	0.08	0.09	0.91	0.05
GO:0052100	GO:2000684	0.08	0.09	0.91	0.05
GO:0061126	GO:0061235	0.08	0.09	0.93	0.05
GO:0061126	GO:0085000	0.08	0.09	0.91	0.05
GO:0061126	GO:2000174	0.08	0.09	0.93	0.05
GO:0061235	GO:0075109	0.08	0.10	0.95	0.05
GO:0061235	GO:0085000	0.08	0.09	0.91	0.05
GO:0061235	GO:2000624	0.08	0.10	0.95	0.05
GO:0085000	GO:2000174	0.08	0.09	0.91	0.05
GO:0085000	GO:2000545	0.08	0.09	0.91	0.05
GO:0085000	GO:2000624	0.08	0.09	0.91	0.05
GO:0085000	GO:2000684	0.08	0.09	0.91	0.05
GO:2000624	GO:2000684	0.08	0.10	0.95	0.05
GO:2000174	GO:2000545	0.08	0.10	0.95	0.05
GO:2000174	GO:2000624	0.08	0.10	0.95	0.05
GO:2000174	GO:2000684	0.08	0.10	0.95	0.05
GO:0075109	GO:0075200	0.08	0.09	0.93	0.05
GO:0075109	GO:2000174	0.08	0.10	0.95	0.05
GO:0075109	GO:2000624	0.08	0.10	0.95	0.05
GO:2000545	GO:2000624	0.08	0.10	0.95	0.05
GO:0075200	GO:0085000	0.08	0.09	0.91	0.05
GO:0075200	GO:2000624	0.08	0.09	0.93	0.05
GO:0000971	GO:0018012	0.07	0.09	0.75	0.06
GO:0000971	GO:0018070	0.07	0.09	0.75	0.06
GO:0000971	GO:0046654	0.07	0.09	0.65	0.07
GO:0001772	GO:0035796	0.07	0.09	0.64	0.07
GO:0000290	GO:0006004	0.07	0.11	0.46	0.12
GO:0000290	GO:0006051	0.07	0.10	0.46	0.11
GO:0000290	GO:0019288	0.07	0.11	0.46	0.11
GO:0000290	GO:0033323	0.07	0.09	0.65	0.07
GO:0000290	GO:0045350	0.07	0.09	0.68	0.07
GO:0002782	GO:0015859	0.07	0.08	0.84	0.05
GO:0002782	GO:0015895	0.07	0.08	0.84	0.05
GO:0002782	GO:0071430	0.07	0.08	0.83	0.05
GO:0005666	GO:0031361	0.07	0.11	0.47	0.11
GO:0005764	GO:0071141	0.07	0.11	0.47	0.11
GO:0005765	GO:0031361	0.07	0.11	0.47	0.12
GO:0005765	GO:0071141	0.07	0.10	0.47	0.10
GO:0006051	GO:0033013	0.07	0.12	0.38	0.15
GO:0006106	GO:0033013	0.07	0.12	0.38	0.16
GO:0005819	GO:0016281	0.07	0.11	0.47	0.11
GO:0005819	GO:0071141	0.07	0.11	0.47	0.11
GO:0006004	GO:0033013	0.07	0.13	0.38	0.16
GO:0006004	GO:0043247	0.07	0.10	0.46	0.11
GO:0006172	GO:0032446	0.07	0.10	0.46	0.11
GO:0006633	GO:0043247	0.07	0.11	0.46	0.12
GO:0006633	GO:0043988	0.07	0.11	0.46	0.12
GO:0010241	GO:0032446	0.07	0.10	0.46	0.11
GO:0015895	GO:0071430	0.07	0.08	0.83	0.05
GO:0015859	GO:0015895	0.07	0.08	0.84	0.05
GO:0018012	GO:0071969	0.07	0.09	0.75	0.06
GO:0018070	GO:0071969	0.07	0.09	0.75	0.06
GO:0019288	GO:0033013	0.07	0.12	0.38	0.16
GO:0019773	GO:0032585	0.07	0.11	0.47	0.11
GO:0018888	GO:0033323	0.07	0.08	0.84	0.05
GO:0030056	GO:0035796	0.07	0.08	0.64	0.07
GO:0030975	GO:0032559	0.07	0.10	0.44	0.11
GO:0031361	GO:0032585	0.07	0.10	0.47	0.11
GO:0031361	GO:0035796	0.07	0.09	0.64	0.07
GO:0031361	GO:0071067	0.07	0.09	0.64	0.07
GO:0032559	GO:0043532	0.07	0.12	0.44	0.13
GO:0033537	GO:0052704	0.07	0.09	0.74	0.06
GO:0043761	GO:0043777	0.07	0.08	0.79	0.05
GO:0043761	GO:0047177	0.07	0.08	0.79	0.05
GO:0043761	GO:0047531	0.07	0.08	0.79	0.05
GO:0043761	GO:0050439	0.07	0.08	0.79	0.05
GO:0043247	GO:0045350	0.07	0.09	0.68	0.07
GO:0043777	GO:0047177	0.07	0.08	0.79	0.05
GO:0043777	GO:0047531	0.07	0.08	0.79	0.05
GO:0043777	GO:0050439	0.07	0.08	0.79	0.05
GO:0047177	GO:0047531	0.07	0.08	0.79	0.05
GO:0047177	GO:0050439	0.07	0.08	0.79	0.05
GO:0047531	GO:0050439	0.07	0.08	0.79	0.05
GO:0000345	GO:0032170	0.06	0.08	0.78	0.05
GO:0000306	GO:0019773	0.06	0.10	0.47	0.10
GO:0000306	GO:0035796	0.06	0.08	0.64	0.06
GO:0000306	GO:0043384	0.06	0.08	0.64	0.06
GO:0000306	GO:0071067	0.06	0.08	0.64	0.06
GO:0000306	GO:0071141	0.06	0.08	0.47	0.09
GO:0000971	GO:0018185	0.06	0.07	0.75	0.05
GO:0000971	GO:0018424	0.06	0.07	0.75	0.05
GO:0000971	GO:0042077	0.06	0.07	0.75	0.05
GO:0000971	GO:0042429	0.06	0.08	0.65	0.06
GO:0000971	GO:0043978	0.06	0.07	0.75	0.05
GO:0000971	GO:0052704	0.06	0.08	0.65	0.06
GO:0000971	GO:0071969	0.06	0.07	0.75	0.05
GO:0000290	GO:0010241	0.06	0.09	0.46	0.09
GO:0006051	GO:0010241	0.06	0.09	0.46	0.10
GO:0006051	GO:0043247	0.06	0.10	0.46	0.10
GO:0006051	GO:0043988	0.06	0.09	0.46	0.10
GO:0006051	GO:0046654	0.06	0.10	0.38	0.12
GO:0006106	GO:0032446	0.06	0.11	0.38	0.14
GO:0006106	GO:0046654	0.06	0.10	0.38	0.13
GO:0006004	GO:0010241	0.06	0.10	0.46	0.10
GO:0006004	GO:0043988	0.06	0.10	0.46	0.10
GO:0006004	GO:0046654	0.06	0.10	0.38	0.13
GO:0006231	GO:0010241	0.06	0.10	0.46	0.10
GO:0006231	GO:0043988	0.06	0.10	0.46	0.10
GO:0006633	GO:0018070	0.06	0.09	0.46	0.10
GO:0016281	GO:0031361	0.06	0.10	0.47	0.10
GO:0019288	GO:0043247	0.06	0.10	0.46	0.10
GO:0019288	GO:0043988	0.06	0.09	0.46	0.10
GO:0018185	GO:0071969	0.06	0.07	0.75	0.05
GO:0019406	GO:0032446	0.06	0.10	0.46	0.10
GO:0019982	GO:0032559	0.06	0.10	0.44	0.11
GO:0018424	GO:0071969	0.06	0.07	0.75	0.05
GO:0031361	GO:0071141	0.06	0.10	0.47	0.10
GO:0032585	GO:0071141	0.06	0.09	0.47	0.09
GO:0032446	GO:0046654	0.06	0.11	0.38	0.14
GO:0032446	GO:0052704	0.06	0.10	0.46	0.10
GO:0033323	GO:0033537	0.06	0.07	0.74	0.05
GO:0033323	GO:0042077	0.06	0.08	0.77	0.05
GO:0033323	GO:0043247	0.06	0.08	0.65	0.07
GO:0000139	GO:0031027	0.05	0.07	0.47	0.08
GO:0000345	GO:0005819	0.05	0.07	0.47	0.07
GO:0000971	GO:0006633	0.05	0.07	0.46	0.08
GO:0000971	GO:0033323	0.05	0.06	0.65	0.05
GO:0000971	GO:0045350	0.05	0.07	0.68	0.05
GO:0000290	GO:0006106	0.05	0.09	0.38	0.11
GO:0000290	GO:0019406	0.05	0.08	0.46	0.09
GO:0001790	GO:0032559	0.05	0.08	0.44	0.09
GO:0005764	GO:0031027	0.05	0.07	0.47	0.07
GO:0005537	GO:0030507	0.05	0.08	0.44	0.09
GO:0005537	GO:0030975	0.05	0.07	0.44	0.08
GO:0005537	GO:0032564	0.05	0.08	0.44	0.09
GO:0005537	GO:0043532	0.05	0.08	0.44	0.09
GO:0006051	GO:0018070	0.05	0.08	0.46	0.09
GO:0006106	GO:0009718	0.05	0.08	0.38	0.10
GO:0006106	GO:0010241	0.05	0.08	0.38	0.10
GO:0006106	GO:0034727	0.05	0.08	0.38	0.10
GO:0006106	GO:0043247	0.05	0.08	0.38	0.10
GO:0005819	GO:0031027	0.05	0.07	0.47	0.07
GO:0006004	GO:0009718	0.05	0.08	0.38	0.10
GO:0006004	GO:0018070	0.05	0.08	0.46	0.09
GO:0006004	GO:0034727	0.05	0.08	0.38	0.10
GO:0006172	GO:0010241	0.05	0.08	0.46	0.08
GO:0006172	GO:0018070	0.05	0.07	0.46	0.07
GO:0006172	GO:0043988	0.05	0.08	0.46	0.08
GO:0006231	GO:0018070	0.05	0.08	0.46	0.09
GO:0006231	GO:0034727	0.05	0.08	0.38	0.10
GO:0006633	GO:0018185	0.05	0.07	0.46	0.08
GO:0006633	GO:0018424	0.05	0.07	0.46	0.08
GO:0006633	GO:0033859	0.05	0.08	0.38	0.10
GO:0006633	GO:0034727	0.05	0.09	0.38	0.12
GO:0006633	GO:0042429	0.05	0.08	0.38	0.10
GO:0006633	GO:0043978	0.05	0.07	0.46	0.08
GO:0006633	GO:0045350	0.05	0.07	0.46	0.08
GO:0006633	GO:0070221	0.05	0.08	0.38	0.11
GO:0006633	GO:0071969	0.05	0.07	0.46	0.08
GO:0009718	GO:0032446	0.05	0.08	0.38	0.11
GO:0009718	GO:0033013	0.05	0.09	0.38	0.12
GO:0010241	GO:0018012	0.05	0.07	0.46	0.08
GO:0010241	GO:0018070	0.05	0.07	0.46	0.08
GO:0010241	GO:0019406	0.05	0.08	0.46	0.08
GO:0010241	GO:0033013	0.05	0.09	0.38	0.12
GO:0010241	GO:0043247	0.05	0.08	0.46	0.09
GO:0010241	GO:0043988	0.05	0.08	0.46	0.08
GO:0010241	GO:0052704	0.05	0.07	0.46	0.08
GO:0016113	GO:0032446	0.05	0.07	0.46	0.08
GO:0018012	GO:0033013	0.05	0.09	0.38	0.11
GO:0018070	GO:0019288	0.05	0.08	0.46	0.09
GO:0018070	GO:0033013	0.05	0.08	0.38	0.10
GO:0019288	GO:0034727	0.05	0.08	0.38	0.10
GO:0019773	GO:0032170	0.05	0.07	0.47	0.07
GO:0019406	GO:0033013	0.05	0.09	0.38	0.11
GO:0019406	GO:0043247	0.05	0.08	0.46	0.08
GO:0019406	GO:0043988	0.05	0.07	0.46	0.08
GO:0030507	GO:0032564	0.05	0.07	0.44	0.08
GO:0031361	GO:0042642	0.05	0.08	0.47	0.09
GO:0031840	GO:0032559	0.05	0.08	0.44	0.09
GO:0032564	GO:0043532	0.05	0.07	0.44	0.08
GO:0032446	GO:0033537	0.05	0.07	0.46	0.08
GO:0032446	GO:0034727	0.05	0.08	0.38	0.11
GO:0033013	GO:0034727	0.05	0.09	0.38	0.12
GO:0033013	GO:0043988	0.05	0.09	0.38	0.12
GO:0033013	GO:0070221	0.05	0.08	0.38	0.11
GO:0034727	GO:0046654	0.05	0.08	0.38	0.10
GO:0043988	GO:0052704	0.05	0.07	0.46	0.08
GO:0045350	GO:0071969	0.05	0.07	0.68	0.05
GO:0000139	GO:0001772	0.04	0.08	0.30	0.12
GO:0000139	GO:0030056	0.04	0.07	0.30	0.12
GO:0000345	GO:0031361	0.04	0.07	0.47	0.07
GO:0000306	GO:0031027	0.04	0.06	0.47	0.06
GO:0000971	GO:0006004	0.04	0.07	0.46	0.07
GO:0000971	GO:0006051	0.04	0.07	0.46	0.07
GO:0000971	GO:0010241	0.04	0.06	0.46	0.06
GO:0000971	GO:0019288	0.04	0.07	0.46	0.07
GO:0000971	GO:0019406	0.04	0.06	0.46	0.06
GO:0000027	GO:0006633	0.04	0.08	0.26	0.15
GO:0000027	GO:0033013	0.04	0.08	0.26	0.15
GO:0000290	GO:0009718	0.04	0.07	0.38	0.09
GO:0000290	GO:0033537	0.04	0.06	0.46	0.07
GO:0000290	GO:0033859	0.04	0.06	0.38	0.08
GO:0000290	GO:0070221	0.04	0.07	0.38	0.08
GO:0001790	GO:0005537	0.04	0.06	0.44	0.07
GO:0003935	GO:0004616	0.04	0.08	0.28	0.13
GO:0003935	GO:0016615	0.04	0.08	0.28	0.13
GO:0003935	GO:0016638	0.04	0.08	0.28	0.14
GO:0004616	GO:0008832	0.04	0.07	0.28	0.12
GO:0005024	GO:0016615	0.04	0.07	0.28	0.12
GO:0005024	GO:0016638	0.04	0.08	0.28	0.13
GO:0005537	GO:0019982	0.04	0.07	0.44	0.08
GO:0005537	GO:0031840	0.04	0.06	0.44	0.07
GO:0005765	GO:0031027	0.04	0.07	0.47	0.07
GO:0006051	GO:0009718	0.04	0.08	0.38	0.10
GO:0006051	GO:0016113	0.04	0.07	0.46	0.07
GO:0006051	GO:0018185	0.04	0.07	0.46	0.07
GO:0006051	GO:0018424	0.04	0.07	0.46	0.07
GO:0006051	GO:0033859	0.04	0.07	0.38	0.09
GO:0006051	GO:0034727	0.04	0.08	0.38	0.10
GO:0006051	GO:0042429	0.04	0.07	0.38	0.09
GO:0006051	GO:0043978	0.04	0.07	0.46	0.07
GO:0006051	GO:0045350	0.04	0.07	0.46	0.07
GO:0006051	GO:0070221	0.04	0.07	0.38	0.09
GO:0006106	GO:0018070	0.04	0.07	0.38	0.09
GO:0006106	GO:0033859	0.04	0.07	0.38	0.09
GO:0006106	GO:0042429	0.04	0.07	0.38	0.09
GO:0006106	GO:0043988	0.04	0.08	0.38	0.10
GO:0006106	GO:0070221	0.04	0.07	0.38	0.09
GO:0006004	GO:0016113	0.04	0.07	0.46	0.07
GO:0006004	GO:0018185	0.04	0.07	0.46	0.07
GO:0006004	GO:0018424	0.04	0.07	0.46	0.07
GO:0006004	GO:0033859	0.04	0.07	0.38	0.09
GO:0006004	GO:0042429	0.04	0.07	0.38	0.09
GO:0006004	GO:0043978	0.04	0.07	0.46	0.07
GO:0006004	GO:0045350	0.04	0.07	0.46	0.07
GO:0006004	GO:0070221	0.04	0.07	0.38	0.10
GO:0006172	GO:0016113	0.04	0.06	0.46	0.06
GO:0006172	GO:0018185	0.04	0.06	0.46	0.06
GO:0006172	GO:0018424	0.04	0.06	0.46	0.06
GO:0006172	GO:0034727	0.04	0.06	0.38	0.08
GO:0006172	GO:0043978	0.04	0.06	0.46	0.06
GO:0006172	GO:0045350	0.04	0.06	0.46	0.06
GO:0006172	GO:0071969	0.04	0.06	0.46	0.06
GO:0006231	GO:0016113	0.04	0.07	0.46	0.07
GO:0006231	GO:0018185	0.04	0.07	0.46	0.07
GO:0006231	GO:0018424	0.04	0.07	0.46	0.07
GO:0006231	GO:0043978	0.04	0.07	0.46	0.07
GO:0006231	GO:0045350	0.04	0.07	0.46	0.07
GO:0006231	GO:0070221	0.04	0.07	0.38	0.10
GO:0006231	GO:0071969	0.04	0.07	0.46	0.07
GO:0006633	GO:0051668	0.04	0.08	0.26	0.15
GO:0008650	GO:0016615	0.04	0.07	0.28	0.12
GO:0008650	GO:0016638	0.04	0.08	0.28	0.13
GO:0008832	GO:0016615	0.04	0.08	0.28	0.13
GO:0008832	GO:0016638	0.04	0.08	0.28	0.13
GO:0009718	GO:0010241	0.04	0.06	0.38	0.08
GO:0009718	GO:0018012	0.04	0.06	0.38	0.08
GO:0009718	GO:0034727	0.04	0.06	0.38	0.08
GO:0009718	GO:0043247	0.04	0.07	0.38	0.09
GO:0009718	GO:0043988	0.04	0.06	0.38	0.08
GO:0010241	GO:0018185	0.04	0.06	0.46	0.06
GO:0010241	GO:0018424	0.04	0.06	0.46	0.06
GO:0010241	GO:0033537	0.04	0.06	0.46	0.06
GO:0010241	GO:0034727	0.04	0.06	0.38	0.08
GO:0010241	GO:0042077	0.04	0.06	0.46	0.06
GO:0010241	GO:0043978	0.04	0.06	0.46	0.06
GO:0010241	GO:0045350	0.04	0.06	0.46	0.06
GO:0010241	GO:0046654	0.04	0.08	0.38	0.10
GO:0010241	GO:0071969	0.04	0.06	0.46	0.06
GO:0016113	GO:0018012	0.04	0.06	0.46	0.06
GO:0016113	GO:0019406	0.04	0.06	0.46	0.06
GO:0016113	GO:0033013	0.04	0.06	0.38	0.08
GO:0016113	GO:0043247	0.04	0.06	0.46	0.06
GO:0016113	GO:0043988	0.04	0.06	0.46	0.06
GO:0018012	GO:0033537	0.04	0.06	0.46	0.06
GO:0018012	GO:0034727	0.04	0.06	0.38	0.08
GO:0018012	GO:0046654	0.04	0.07	0.38	0.10
GO:0018070	GO:0019406	0.04	0.07	0.46	0.07
GO:0018070	GO:0046654	0.04	0.07	0.38	0.09
GO:0018070	GO:0052704	0.04	0.07	0.46	0.07
GO:0019288	GO:0042429	0.04	0.07	0.38	0.09
GO:0019288	GO:0043978	0.04	0.07	0.46	0.07
GO:0019288	GO:0045350	0.04	0.07	0.46	0.07
GO:0019288	GO:0070221	0.04	0.07	0.38	0.09
GO:0018185	GO:0019288	0.04	0.07	0.46	0.07
GO:0018185	GO:0019406	0.04	0.06	0.46	0.06
GO:0018185	GO:0033013	0.04	0.06	0.38	0.08
GO:0018185	GO:0052704	0.04	0.06	0.46	0.06
GO:0019406	GO:0034727	0.04	0.06	0.38	0.08
GO:0019406	GO:0043978	0.04	0.06	0.46	0.06
GO:0019406	GO:0045350	0.04	0.06	0.46	0.06
GO:0018888	GO:0033013	0.04	0.06	0.38	0.08
GO:0019982	GO:0030975	0.04	0.06	0.44	0.07
GO:0019982	GO:0032564	0.04	0.06	0.44	0.07
GO:0018915	GO:0033013	0.04	0.06	0.38	0.08
GO:0018424	GO:0019288	0.04	0.07	0.46	0.07
GO:0018424	GO:0019406	0.04	0.06	0.46	0.06
GO:0018424	GO:0033013	0.04	0.06	0.38	0.08
GO:0018424	GO:0052704	0.04	0.06	0.46	0.06
GO:0030507	GO:0030975	0.04	0.07	0.44	0.08
GO:0030975	GO:0032564	0.04	0.07	0.44	0.07
GO:0030975	GO:0043532	0.04	0.07	0.44	0.07
GO:0031361	GO:0032151	0.04	0.07	0.47	0.07
GO:0031361	GO:0032170	0.04	0.07	0.47	0.07
GO:0031027	GO:0031361	0.04	0.07	0.47	0.07
GO:0031027	GO:0032585	0.04	0.06	0.47	0.07
GO:0032170	GO:0071141	0.04	0.06	0.47	0.06
GO:0032446	GO:0033859	0.04	0.07	0.38	0.10
GO:0032446	GO:0042429	0.04	0.07	0.38	0.10
GO:0032446	GO:0070221	0.04	0.08	0.38	0.10
GO:0033013	GO:0042077	0.04	0.06	0.38	0.08
GO:0033013	GO:0043978	0.04	0.06	0.38	0.08
GO:0033013	GO:0051668	0.04	0.09	0.26	0.16
GO:0033013	GO:0071969	0.04	0.06	0.38	0.08
GO:0033537	GO:0043247	0.04	0.06	0.46	0.06
GO:0033537	GO:0043988	0.04	0.06	0.46	0.06
GO:0043247	GO:0070221	0.04	0.06	0.38	0.08
GO:0043988	GO:0046654	0.04	0.08	0.38	0.10
GO:0043978	GO:0052704	0.04	0.06	0.46	0.06
GO:0045350	GO:0052704	0.04	0.06	0.46	0.06
GO:0046654	GO:0070221	0.04	0.07	0.38	0.09
GO:0052704	GO:0071969	0.04	0.06	0.46	0.06
GO:0000215	GO:0003935	0.03	0.05	0.28	0.09
GO:0000215	GO:0004489	0.03	0.05	0.28	0.09
GO:0000215	GO:0004616	0.03	0.06	0.28	0.10
GO:0000215	GO:0008832	0.03	0.05	0.28	0.09
GO:0000215	GO:0016615	0.03	0.06	0.28	0.10
GO:0000215	GO:0016638	0.03	0.06	0.28	0.10
GO:0000971	GO:0006106	0.03	0.05	0.38	0.07
GO:0000971	GO:0009718	0.03	0.05	0.38	0.06
GO:0000971	GO:0016113	0.03	0.05	0.46	0.05
GO:0000971	GO:0033537	0.03	0.05	0.46	0.05
GO:0000971	GO:0033859	0.03	0.04	0.38	0.06
GO:0000971	GO:0034727	0.03	0.05	0.38	0.06
GO:0000971	GO:0070221	0.03	0.05	0.38	0.06
GO:0001772	GO:0005765	0.03	0.07	0.30	0.11
GO:0001772	GO:0032585	0.03	0.06	0.30	0.10
GO:0000027	GO:0000290	0.03	0.06	0.26	0.11
GO:0000027	GO:0006004	0.03	0.07	0.26	0.13
GO:0000027	GO:0006051	0.03	0.06	0.26	0.12
GO:0000027	GO:0006106	0.03	0.07	0.26	0.12
GO:0000027	GO:0006231	0.03	0.07	0.26	0.12
GO:0000027	GO:0019288	0.03	0.07	0.26	0.12
GO:0000027	GO:0030968	0.03	0.06	0.26	0.11
GO:0000027	GO:0032446	0.03	0.07	0.26	0.13
GO:0000027	GO:0046654	0.03	0.07	0.26	0.12
GO:0000027	GO:0051668	0.03	0.07	0.26	0.13
GO:0000290	GO:0018888	0.03	0.05	0.38	0.07
GO:0000290	GO:0018915	0.03	0.05	0.38	0.07
GO:0000290	GO:0051668	0.03	0.06	0.26	0.11
GO:0001790	GO:0030975	0.03	0.05	0.44	0.06
GO:0001790	GO:0032564	0.03	0.05	0.44	0.06
GO:0001777	GO:0006633	0.03	0.06	0.26	0.11
GO:0001777	GO:0033013	0.03	0.06	0.26	0.11
GO:0002767	GO:0006633	0.03	0.06	0.26	0.11
